120.9890027212	0.0011061677	0.5	0.0003318503
120.9890027212	0.0149489936	0.5	0.0044846981
123.3235321621	0.02642416	0.5	0.007927248
119.2463529214	0.0077544828	0.5	0.0023263448
128.6200259808	0.0344543702	0.5	0.010336311
132.182683961	0.0434892978	0.5	0.0130467893
134.5709278839	0.0426963048	0.5	0.0128088914
135.7688098005	0.0427564441	0.5	0.0128269332
128.6200259808	0.0405214764	0.5	0.0121564429
142.4137479993	0.026360846	0.5	0.0079082538
144.8398910367	0.0517297458	0.5	0.0155189238
144.8398910367	0.0792636448	0.5	0.0237790935
147.2738084521	0.0983161661	0.5	0.0294948498
136.9860198827	0.0661921054	0.5	0.0198576316
143.0195265195	0.0591632678	0.5	0.0177489803
152.7758299067	0.1308904841	0.5	0.0392671452
156.4612507273	0.1427985735	0.5	0.0428395721
158.9248694367	0.3889240037	0.5	0.1166772011
160.1584766904	0.4528521481	0.5	0.1358556444
152.7758299067	0.1949427543	0.5	0.0584828263

