24.1436333726	0.200695153	0.2	0.0100695153
24.4289687264	0.2211623805	0.2	0.0121162381
25.5695564742	0.2369377003	0.2	0.01369377
26.9935282523	0.2426481988	0.2	0.0142648199
26.9935282523	0.2145147425	0.2	0.014514742
27.2780785835	0.2095691307	0.2	0.0109569131
28.4154365223	0.2216538076	0.2	0.0121653808
29.8351687204	0.2412274386	0.2	0.0141227439
31.2526118948	0.2408604172	0.2	0.0140860417
31.5358158793	0.2271450894	0.2	0.0127145089
32.6676526981	0.2707948237	0.2	0.0170794824
34.080177382	0.2501881124	0.2	0.0150188112
34.3623703461	0.2552544933	0.2	0.0155254493
35.4900717937	0.2633695306	0.2	0.0163369531
36.897221375	0.2527969467	0.2	0.0152796947
37.178311802	0.2626683058	0.2	0.0162668306
37.8805313613	0.2664715387	0.2	0.0166471539
38.3015111629	0.2668977139	0.2	0.0166897714
38.5820158002	0.2792052299	0.2	0.017920523
39.702825793	0.2559795023	0.2	0.0155979502
39.9827215201	0.2721849997	0.2	0.0172185
40.6819138414	0.2619633864	0.2	0.0161963386
40.6819138414	0.2729972627	0.2	0.0172997263
42.4960661529	0.2520213987	0.2	0.0152021399
42.7746743871	0.3097643779	0.2	0.0109764378
43.4706072192	0.2402991846	0.2	0.0140299185
45.2760117987	0.2099711274	0.2	0.0109971127
45.5532391487	0.2550345804	0.2	0.015503458
46.6607066808	0.2155595747	0.2	0.0115559575
46.9372083933	0.2561601915	0.2	0.0156160191
49.4189528055	0.1820862179	0.2	0.01082086218
49.4189528055	0.1529042793	0.2	0.00752904279
49.4189528055	0.1978921982	0.2	0.017892198
49.6939325405	0.2456098013	0.2	0.0145609801
49.6939325405	0.2127755581	0.2	0.00612775558
49.6939325405	0.2230046311	0.2	0.006123004631
51.0664513408	0.166286127	0.2	0.008166286127
52.4349168039	0.1839306877	0.2	0.009183930688
53.5266910566	0.1203572902	0.2	0.00612035729
55.1592130207	0.1567869902	0.2	0.00815678699
60.5200654839	0.1203938211	0.2	0.006120393821
60.5539367155	0.1262378301	0.2	0.00612623783
63.2224603126	0.1240012645	0.2	0.007124001264
65.2104567273	0.1819191541	0.2	0.0081919154
67.8424982189	0.1803067348	0.2	0.00880306735

