22.0584276386	0.2566717204	0.5	0.025667172
23.4277495634	0.1818189362	0.5	0.0181818936
26.1611948118	0.1348891361	0.5	0.0134889136
30.2468532663	0.1375223887	0.5	0.0137522389
30.2468532663	0.1468665118	0.5	0.0146866512
32.9597735149	0.1716760063	0.5	0.0171676006
35.6630668905	0.23086888	0.5	0.023086888
36.3372909539	0.2235700693	0.5	0.0223570069
37.0108499309	0.2396318642	0.5	0.0239631864
38.3559218543	0.2166629115	0.5	0.0216662911
39.0274094103	0.2110481134	0.5	0.0211048113
39.0274094103	0.2089816316	0.5	0.0208981632
41.0375260867	0.2034546863	0.5	0.0203454686
41.7060739891	0.2182196732	0.5	0.0218219673
43.7070669864	0.1624026221	0.5	0.0162402622
45.037059822	0.14251302	0.5	0.014251302
47.6869830427	0.1234493404	0.5	0.012344934
47.6869830427	0.1006736936	0.5	0.0100673694
47.6869830427	0.1072057539	0.5	0.0107205754
49.0067108388	0.0748383255	0.5	0.0074838325
50.3228146023	0.0829698754	0.5	0.0082969875
52.9437466883	0.0591602613	0.5	0.0059160261
56.845450354	0.0755195441	0.5	0.0075519544
56.845450354	0.0744703595	0.5	0.007447036
59.4256262624	0.074357112	0.5	0.0074357112
61.988112243	0.0764054876	0.5	0.0076405488
62.6258779762	0.0780255431	0.5	0.0078025543
63.2624771363	0.0728469729	0.5	0.0072846973
64.532127534	0.0645797738	0.5	0.0064579774
65.1651547835	0.0601078654	0.5	0.0060107865
65.1651547835	0.0746775352	0.5	0.0074677535
67.0569018189	0.0806843892	0.5	0.0080684389
67.6849998611	0.0737498595	0.5	0.007374986
69.5616771614	0.0807469696	0.5	0.008074697
70.8063322676	0.0781606938	0.5	0.0078160694
73.2797202879	0.0610000294	0.5	0.0061000029
73.2797202879	0.0553792726	0.5	0.0055379273
73.2797202879	0.0627320836	0.5	0.0062732084
82.948156921	0.0536930905	0.5	0.005369309
85.3056813924	0.0749156195	0.5	0.007491562

