158.9613576064	0.3749630964	0.01	0.00000001
157.6545893247	0.3496997664	0.01	0.00000001
155.0455796888	0.3214940371	0.01	0.00000001
151.1446812801	0.2802748056	0.01	0.00000001
151.1446812801	0.2893620073	0.01	0.00000001
148.5535007363	0.2576467578	0.01	0.00000001
145.9706583796	0.2356836859	0.01	0.00000001
145.3263310671	0.2212518951	0.01	0.00000001
144.6825784586	0.2150332187	0.01	0.00000001
143.396840041	0.210658583	0.01	0.00000001
142.754875542	0.189152042	0.01	0.00000001
142.754875542	0.2010236596	0.01	0.00000001
140.8327284403	0.1763074282	0.01	0.00000001
140.1932968806	0.1812231369	0.01	0.00000001
138.2790025923	0.1918330946	0.01	0.00000001
137.0062453421	0.1728710733	0.01	0.00000001
134.4693615121	0.1793492461	0.01	0.00000001
134.4693615121	0.1745310192	0.01	0.00000001
134.4693615121	0.1676827405	0.01	0.00000001
133.205401613	0.1612775732	0.01	0.00000001
131.9445402001	0.1506268282	0.01	0.00000001
130.6868596044	0.1437261184	0.01	0.00000001
129.4324417001	0.1350220494	0.01	0.00000001
128.0564475332	0.1316597971	0.01	0.00000001
126.933718991	0.1275602693	0.01	0.00000001
126.8091455717	0.1257754097	0.01	0.00000001
125.6895753646	0.1354631595	0.01	0.00000001
125.6895753646	0.1258330594	0.01	0.00000001
125.5653568657	0.1359974182	0.01	0.00000001
125.5653568657	0.126021108	0.01	0.00000001
124.4490167175	0.1328830671	0.01	0.00000001
124.3251610775	0.1306660908	0.01	0.00000001
123.2121221477	0.1303519425	0.01	0.00000001
123.0886372407	0.1272178394	0.01	0.00000001
121.978970091	0.122513406	0.01	0.00000001
121.8558637226	0.1345445829	0.01	0.00000001
120.7496382817	0.1327050703	0.01	0.00000001
120.1364290607	0.1272287081	0.01	0.00000001
119.5242037142	0.1325474832	0.01	0.00000001
119.5242037142	0.1257005881	0.01	0.00000001
119.4018775469	0.1349318765	0.01	0.00000001
118.302742601	0.1337461892	0.01	0.00000001
118.1808179395	0.1350817811	0.01	0.00000001
117.6935256824	0.1182262954	0.01	0.00000001
116.9638146684	0.1364357895	0.01	0.00000001
115.8720414308	0.1200498149	0.01	0.00000001
115.7509421682	0.136588324	0.01	0.00000001
115.2669662845	0.1289066748	0.01	0.00000001
114.5422739601	0.1355923067	0.01	0.00000001
113.4581272357	0.124260056	0.01	0.00000001
112.2576462623	0.1273039628	0.01	0.00000001
112.1378396646	0.1192656449	0.01	0.00000001
109.8699895904	0.1279022914	0.01	0.00000001
109.8699895904	0.1229020598	0.01	0.00000001
109.8699895904	0.1223659214	0.01	0.00000001
109.7510799507	0.1234910625	0.01	0.00000001
108.5645008533	0.121444804	0.01	0.00000001
106.2052794867	0.1338864415	0.01	0.00000001
106.2052794867	0.122189806	0.01	0.00000001
106.2052794867	0.1208031337	0.01	0.00000001
100.5065643876	0.107732183	0.01	0.00000001
98.2150095281	0.112787732	0.01	0.00000001
95.9440937195	0.1044423636	0.01	0.00000001
92.5773158721	0.1022134417	0.01	0.00000001
90.3597459722	0.1050009378	0.01	0.00000001
88.1641364597	0.0995069619	0.01	0.00000001
83.8399991391	0.0881715256	0.01	0.00000001
79.6069671619	0.0760456554	0.01	0.00000001
76.4929053329	0.0675634466	0.01	0.00000001
72.4225631839	0.0546256002	0.01	0.00000001
71.4196297707	0.0522122309	0.01	0.00000001
69.4313622272	0.0431548391	0.01	0.00000001
67.4665404668	0.0309429844	0.01	0.00000001
66.4929053329	0.0493239761	0.01	0.00000001
64.5631329381	0.0588173756	0.01	0.00000001
60.9604440773	0.0624067976	0.01	0.00000001
59.0975962831	0.0688207709	0.01	0.00000001
57.2574414014	0.0688259753	0.01	0.00000001
55.4397245511	0.0696708505	0.01	0.00000001
53.6441570413	0.0665142208	0.01	0.00000001
51.8704175598	0.0649211299	0.01	0.00000001
50.1181534615	0.0631982691	0.01	0.00000001
48.3869821454	0.0577931485	0.01	0.00000001
48.2150095281	0.0471427752	0.01	0.00000001
44.9862464159	0.0526192668	0.01	0.00000001
43.1498030326	0.0462059648	0.01	0.00000001
41.664606726	0.0397157269	0.01	0.00000001
41.664606726	0.0471261951	0.01	0.00000001
40.6014489082	0.0447234686	0.01	0.00000001
