19.9511101159	2.1360482483	0.5	0.2136048248
20.9434396632	0.822252618	0.5	0.0822252618
21.1914042926	1.1068364184	0.5	0.1106836418
22.1827749925	0.8194663115	0.5	0.0819466311
23.4208488863	0.6962678426	0.5	0.0696267843
23.4208488863	0.7101513913	0.5	0.0710151391
23.6683061572	0.7254218678	0.5	0.0725421868
24.6575916623	0.6822444576	0.5	0.0682244458
25.8929338437	0.6406792361	0.5	0.0640679236
27.3733981783	0.6312302293	0.5	0.0631230229
27.3733981783	0.6253961209	0.5	0.0625396121
28.3591396267	0.6929846346	0.5	0.0692984635
29.835811638	0.599788755	0.5	0.0599788755
30.8189150697	0.6986037265	0.5	0.0698603727
32.0462203156	0.7222929175	0.5	0.0722292918
32.2914660536	0.6614927825	0.5	0.0661492782
32.9042596805	0.6337592572	0.5	0.0633759257
33.2717132304	0.6692301581	0.5	0.0669230158
33.516588377	0.6379819107	0.5	0.0637981911
34.4953261898	0.6640257673	0.5	0.0664025767
34.739817259	0.6355700661	0.5	0.0635570066
35.3507006377	0.6382466327	0.5	0.0638246633
35.3507006377	0.6392480224	0.5	0.0639248022
36.9366434096	0.6033171787	0.5	0.0603317179
37.1803261421	0.6153841357	0.5	0.0615384136
37.789165349	0.4733338603	0.5	0.047333386
39.3696378897	0.4600849587	0.5	0.0460084959
39.6124592049	0.5431691437	0.5	0.0543169144
40.5828488649	0.4481079947	0.5	0.0448107995
40.8252197664	0.5047409137	0.5	0.0504740914
43.0023714432	0.4059580697	0.5	0.040595807
43.0023714432	0.3486481519	0.5	0.0348648152
43.0023714432	0.3717317607	0.5	0.0371731761
43.2438025427	0.4520182026	0.5	0.0452018203
43.2438025427	0.4301900468	0.5	0.0430190047
43.2438025427	0.4226322893	0.5	0.0422632289
45.6527042992	0.2832636937	0.5	0.0283263694
46.6134400323	0.2629043266	0.5	0.0262904327
46.8533654232	0.2875827677	0.5	0.0287582768
48.0514160875	0.2347922234	0.5	0.0234792223
49.3661824273	0.2525885001	0.5	0.02525885
50.2011305076	0.2085092649	0.5	0.0208509265
50.4394375108	0.2450090347	0.5	0.0245009035
50.5585491092	0.2371296274	0.5	0.0237129627
51.6292854822	0.2034778543	0.5	0.0203477854
51.6292854822	0.201732215	0.5	0.0201732215
51.7481141921	0.2200519628	0.5	0.0220051963
51.7481141921	0.2144326369	0.5	0.0214432637
52.5791104293	0.187901263	0.5	0.0187901263
52.8162774669	0.1913398642	0.5	0.0191339864
52.9348172777	0.2052945139	0.5	0.0205294514
54.0003536565	0.1776288817	0.5	0.0177628882
54.1185986242	0.1949757749	0.5	0.0194975775
55.1814549212	0.1994983264	0.5	0.0199498326
55.2993991712	0.1763393283	0.5	0.0176339328
56.3595228364	0.1582259371	0.5	0.0158225937
56.9474012293	0.1648929522	0.5	0.0164892952
57.5344997081	0.1644481588	0.5	0.0164448159
57.5344997081	0.1486459136	0.5	0.0148645914
57.6518251891	0.1714020513	0.5	0.0171402051
58.7063285998	0.160090383	0.5	0.0160090383
58.8233361812	0.1646777112	0.5	0.0164677711
59.291044974	0.1057123134	0.5	0.0105712313
59.291044974	0.1307406254	0.5	0.0130740625
59.9916374694	0.1520326204	0.5	0.015203262
61.0403186432	0.1407352653	0.5	0.0140735265
61.1566737948	0.150658292	0.5	0.0150658292
61.6217619168	0.1192164888	0.5	0.0119216489
62.3183907392	0.1365057049	0.5	0.0136505705
64.6316531847	0.1317673824	0.5	0.0131767382
66.9310073354	0.1171833297	0.5	0.011718333
68.0753424828	0.1004348396	0.5	0.010043484
70.3530850133	0.1014555357	0.5	0.0101455536
70.3530850133	0.0942934191	0.5	0.0094293419
70.3530850133	0.1028010971	0.5	0.0102801097
73.7416792807	0.0749922894	0.5	0.0074992289
78.0948323535	0.0429567667	0.5	0.0042956767
79.15107313	0.0526282307	0.5	0.0052628231
81.4029304919	0.0384190695	0.5	0.003841907
83.5862688911	0.0307921727	0.5	0.0030792173
85.7537801839	0.0269656204	0.5	0.002696562
87.9043134293	0.024622806	0.5	0.0024622806
92.1536076111	0.0182628238	0.5	0.0018262824
96.332716006	0.0145595795	0.5	0.001455958
99.4203478706	0.0181609671	0.5	0.0018160967
111.3663959541	0.0098351118	0.5	0.0009835112
125.4020181327	0.0069199011	0.5	0.0006919901
128.9843638335	0.006384932	0.5	0.0006384932
129.8699219235	0.0112018475	0.5	0.0011201847
133.3732354234	0.0077987187	0.5	0.0007798719
142.7063285998	0.009692092	0.5	0.0009692092
146.0003536565	0.0088114913	0.5	0.0008811491
150.0514160875	0.0104610629	0.5	0.0010461063

